id,english_name,spanish_name,category,subtype,role_in_story,logline_usage,dramatic_function,arc_phase_affinity,scene_type_affinity,primary_genres,secondary_genres,tone_seriousness,tone_darkness,tone_stylization,humor_presence,emotional_core,moral_axis,character_change_potential,narrative_scale,conflict_type,stakes_level,default_periods,default_settings,period_flexibility,worldbuilding_requirement,sensitivity_tags,rating_floor,hays_code_relevant,professional_notes,examples_reference,script_usage_notes,production_implications,source,curation_status,tags_engine,priority_for_generation,version
STEPCHILD,Stepchild,Hijastro,SUPPORTING_CHARACTER,family_member,supporting,"Un hijastro representa tensiones en familias reconstituidas.","Explorar temas de pertenencia, rechazo y adaptación en dinámicas familiares complejas.",setup;midpoint;climax,Intimate_dialogue;family_scene,DRAMA,DRAMEDY,4,3,naturalistic,none,"loneliness;hope","self_vs_community",major,personal;family,relational,3,20th_century;contemporary,MODERN_EUROPEAN_TOWN;MODERN_AMERICAN_TOWN,high,low,"","PG-13",false,"Secundario clave en historias sobre divorcio y nuevas parejas; puede tener arco propio de aceptación.","","Mostrar sus miedos y deseos de pertenencia, evitando estereotipos de 'problemático' por defecto.",Presupuesto bajo; se apoya en interpretación joven.",script_theory_extended,validated,"stepfamily;identity;belonging",0.7,1
STEPPARENT,Stepparent,Padrastro/madrastra,SUPPORTING_CHARACTER,family_member;swing_character,supporting;"antagonist","Una nueva figura parental entra en una familia ya formada.","Permite conflictos de aceptación, autoridad y lealtades en familias reconstituidas.",setup;midpoint;climax,Intimate_dialogue;family_scene,DRAMA,DRAMEDY,4,3,naturalistic,none,"fear;hope","self_vs_community",major,personal;family,relational,3,20th_century;contemporary,MODERN_EUROPEAN_TOWN;MODERN_AMERICAN_TOWN,high,low,"","PG-13",false,"Puede ser antagonista suave o aliado que lucha por ser aceptado; conviene evitar el cliché malvado sin matices.","","Trabajar momentos donde se gana o pierde confianza para que su arco tenga peso.",Presupuesto bajo.",script_theory_extended,validated,"stepfamily;parent;conflict",0.7,1
STRICT_PARENT,Strict Parent,Padre/madre autoritario,SUPPORTING_CHARACTER,family_antagonist;sage,supporting;"antagonist","Progenitor que impone normas rígidas sobre el protagonista.","Representa límites, tradición y presión; fundamental en relatos de emancipación.",setup;midpoint;climax,Intimate_dialogue;confrontation,DRAMA,DRAMEDY,4,3,naturalistic,none,"fear;resentment","freedom_vs_oppression;self_vs_community",major,personal;family,relational,3,20th_century;contemporary,MODERN_EUROPEAN_TOWN;MODERN_AMERICAN_TOWN,high,low,"","PG-13",false,"Indispensable en muchos coming of age; su posible flexibilización es parte del arco.","","Dar razones comprensibles para su rigidez (miedo, experiencia), evitando villanizar sin contexto.",Presupuesto bajo; casas y espacios cotidianos.",script_theory_extended,validated,"parent;authority;coming_of_age",0.8,1
VILLAINS_RIGHT_HAND,Villain's Right Hand,Brazo derecho del villano,SUPPORTING_CHARACTER,henchman;lieutenant,supporting;"antagonist","El colaborador principal del antagonista ejecuta sus órdenes y mantiene su poder.","Permite mostrar la eficacia y alcance del villano sin que este esté siempre en escena.",first_plot_point;midpoint;climax,action_setpiece;confrontation,THRILLER;ACTION,CRIME_DRAMA,4,3,heightened_stylized,none,"loyalty;fear","honesty_vs_corruption;self_vs_community",major,community;national,warfare;social,4,20th_century;contemporary,MODERN_AMERICAN_CITY;MODERN_EUROPEAN_CITY,high,medium,"violence","R",true,"Secundario clave en relatos de crimen y política; su caída puede ser punto de giro importante.","","Definir si es mero ejecutor o si tiene agenda propia; eso condiciona su posible traición.",Secuencias de acción y presencia recurrente; presupuesto medio.",script_theory_extended,validated,"henchman;lieutenant;crime",0.85,1
WIZARD,Wizard,Mago,SUPPORTING_CHARACTER,supernatural_ally;sage,supporting,"Un mago ofrece conocimiento o poder mágico al protagonista.","Refuerza componente fantástico y de fábula; puede ser guía, aliado o figura ambigua.",setup;first_plot_point;midpoint,supernatural_event;Intimate_dialogue,FANTASY;ADVENTURE,DRAMA,3,3,heightened_stylized,light,"wonder;fear","self_vs_community",major,community,supernatural;relational,3,fantasy;middle_ages,FANTASY_KINGDOM;ARTHURIAN_LEGENDS,medium,high,"","PG-13",false,"Secundario típico en fantasía épica; a menudo se asocia al papel de mentor.","","Definir límites de su poder para que no resuelva todo el conflicto por sí mismo.",FX moderados y diseño de producción específicos; presupuesto medio.",script_theory_extended,validated,"wizard;magic;mentor",0.85,1
EVENTS_ACE_COMBAT,Ace Combat,Combate aéreo de ases,EVENT,set_piece_action,event,"Una secuencia de combate aéreo entre pilotos altamente cualificados.","Crear gran set piece visual y elevar stakes militares; ideal para cine bélico o sci-fi.",midpoint;second_plot_point;climax,action_setpiece;thrilling_chase,WAR;ACTION,SCIENCE_FICTION,4,4,heightened_stylized,none,"fear;excitement","duty_vs_desire;freedom_vs_oppression",minor;major,national;global,warfare,4,20th_century;near_future,WW2_EUROPE;SPACE,medium,high,"war","PG-13;R",true,"Set piece especializado; conviene integrarlo en arco emocional del piloto/protagonista.","","Preparar geografía aérea y ritmo de montaje desde desarrollo para que la escena sea comprensible.",Requiere FX, decorados de cabina y posibles maquetas/CGI; presupuesto alto.,script_theory_extended,validated,"air_combat;set_piece;war",0.8,1
EVENTS_AMBUSH,Ambush,Emboscada,EVENT,set_piece_action,event,"Un grupo es atacado por sorpresa, cambiando el curso del conflicto.","Introducir giro brusco en la ventaja narrativa; aumentar sensación de peligro.",first_plot_point;midpoint;second_plot_point,action_setpiece;confrontation,WAR;THRILLER;ACTION,CRIME_DRAMA,4,4,naturalistic;heightened_stylized,none,"fear;shock","justice_vs_injustice;freedom_vs_oppression",minor;major,community;national,warfare;social,4,20th_century;contemporary,GREAT_WAR;MODERN_AMERICAN_TOWN,medium,medium,"violence","PG-13;R",true,"Útil para escalada de stakes y mostrar vulnerabilidad de protagonistas.","","Usarla para cambiar objeto del conflicto (de ofensiva a supervivencia).",Coreografías de acción y extras; presupuesto medio-alto.,script_theory_extended,validated,"ambush;surprise_attack;set_piece",0.8,1
EVENTS_ANCIENT_PUZZLE,Ancient Puzzle,Enigma ancestral,EVENT,plot_pivot,event,"Un enigma antiguo debe resolverse para avanzar en la historia o evitar una catástrofe.","Servir de motor de trama en aventuras y fantasía; aporta intelecto y misterio.",first_plot_point;midpoint,revelation;exploration,ADVENTURE;FANTASY;THRILLER,MYSTERY,3,3,heightened_stylized,none,"curiosity;frustration","self_vs_community",minor;major,community;global,exploration;supernatural,3,ancient;fantasy,FANTASY_KINGDOM;ANCIENT_EGYPT;ANCIENT_CHINA,medium,high,"","PG-13",false,"Buen recurso para estructurar búsqueda; conviene que la solución tenga carga emocional, no solo lógica.","","Evitar puzzles arbitrarios desconectados de personajes y tema.",Decorados específicos (tumbas, templos) y props elaborados; presupuesto medio-alto.,script_theory_extended,validated,"puzzle;quest;mystery",0.8,1
EVENTS_BANK_ROBBERY,Bank Robbery,Atraco a un banco,EVENT,set_piece_action,event,"Un robo a un banco detona la trama o marca un punto de giro importante.","Crear gran set piece de acción y establecer stakes económicos y personales.",inciting_incident;first_plot_point;midpoint,action_setpiece;confrontation;thrilling_chase,THRILLER;ACTION,CRIME_DRAMA,3,3,heightened_stylized,light,"fear;excitement","law_vs_crime;self_vs_community",minor;major,community;national,warfare;social;institutional,4,20th_century;contemporary,MODERN_AMERICAN_CITY;MODERN_EUROPEAN_CITY,high,medium,"violence","PG-13;R",true,"Set piece clásico; excelente como apertura o primer giro de película de crimen.","","Usar la escena para revelar rasgos clave de protagonistas y antagonistas.",Localización específica, extras, efectos prácticos; presupuesto medio-alto.,script_theory_extended,validated,"heist;robbery;set_piece",0.8,1
EVENTS_BAR_BRAWL,Bar Brawl,Pelea de taberna,EVENT,set_piece_action,event,"Una pelea se desata en un bar, retrato de tensión interpersonal.","Aportar color local, mostrar relaciones y ofrecer acción contenida.",first_plot_point;midpoint,action_setpiece;comic_relief,WESTERN;DRAMA;COMEDY,DRAMEDY,3,3,naturalistic;heightened_stylized,light,"anger;excitement","self_vs_community",minor,community,relational;social,2,19th_century;20th_century;contemporary,WILD_WEST;MODERN_AMERICAN_TOWN;MODERN_EUROPEAN_TOWN,high,low,"violence","PG-13",true,"Recurso versátil, fácil de rodar; no debe alargar excesivamente la trama.",,"Utilizarla para presentar alianzas, enemistades y códigos no escritos de la comunidad.",Decorado de bar, stunt limitado; presupuesto bajo-medio.,script_theory_extended,validated,"bar_fight;local_color;conflict",0.7,1
EVENTS_BIG_BATTLE_SCENES,Big Battle Scenes,Grandes escenas de batalla,EVENT,set_piece_action,event,"Batallas de gran escala entre fuerzas enfrentadas.","Elevar la narrativa a nivel épico; resolver conflictos bélicos o fantásticos.",midpoint;climax,battle;action_setpiece,WAR;FANTASY;HISTORICAL,ACTION,4,4,heightened_stylized,none,"fear;patriotism","freedom_vs_oppression;self_vs_community",major,national;global,warfare,5,ancient;middle_ages;20th_century,ANCIENT_GREECE;MIDDLE_AGES;WW2_EUROPE;FANTASY_KINGDOM,medium,high,"war","R",true,"Set pieces que suelen ser clímax visual; requieren guion técnico muy preciso.","","Cuidar mapa de batalla, objetivos claros y mini-arcos dentro de la acción.",Altísimo uso de extras, FX y logística; presupuesto alto.,script_theory_extended,validated,"battle;epic;war",0.85,1
EVENTS_CAPTURED_AND_TORTURED,Captured and Tortured,Capturado y torturado,EVENT,set_piece_action;intense_event,event,"El protagonista o aliado es capturado y torturado por el antagonista.","Aumentar stakes físicos y psicológicos; catalizar cambios dramáticos.",midpoint;second_plot_point,Intimate_dialogue;confrontation;survival_sequence,THRILLER;DRAMA,HORROR,4,5,naturalistic,none,"fear;despair","hope_vs_despair",major,personal;community,warfare;social,4,20th_century;contemporary,GREAT_WAR;MODERN_AMERICAN_CITY,medium,medium,"violence;torture","R",true,"Recurso muy delicado; debe justificarse narrativamente y tratarse con respeto.","","Evitar la explotación gráfica innecesaria; enfocarse en consecuencias emocionales y morales.",Requiere rodajes intensos y coordinación de seguridad; presupuesto medio.,script_theory_extended,validated,"torture;captivity;stakes",0.75,1
EVENTS_CITY_SIEGE,City Siege,Asedio de una ciudad,EVENT,set_piece_action,event,"Una ciudad queda sitiada por fuerzas enemigas.","Crear situación de cerco prolongado; explorar resistencia, hambre y desesperación.",midpoint;second_plot_point;climax,battle;montage;survival_sequence,WAR;FANTASY;HISTORICAL,THRILLER,4,4,naturalistic;heightened_stylized,none,"fear;hope","freedom_vs_oppression",major,community;national,warfare;social,5,ancient;middle_ages;20th_century,ANCIENT_ROME;MIDDLE_AGES;WW2_EUROPE,medium,high,"war","R",true,"Ideal para relatos de resistencia; permite múltiples puntos de vista dentro de la ciudad.",,"Intercalar vidas cotidianas con grandes momentos de batalla para dar textura a la experiencia.",Logística grande, decorados, extras; presupuesto alto.,script_theory_extended,validated,"siege;resistance;war",0.8,1
EVENTS_ESCAPE_CAPTIVITY,Escape Captivity,Escape del cautiverio,EVENT,set_piece_action;turning_point,event,"El protagonista o un grupo escapan de una situación de cautiverio.","Proporcionar punto de giro físico y emocional hacia la acción o la libertad.",midpoint;second_plot_point,action_setpiece;thrilling_chase,THRILLER;ADVENTURE,DRAMA,4,3,naturalistic;heightened_stylized,none,"fear;hope","freedom_vs_oppression",major,personal;community,warfare;relational,4,20th_century;contemporary;fantasy,MODERN_AMERICAN_CITY;FANTASY_KINGDOM,high,medium,"violence","PG-13;R",true,"Set piece dinámico; puede ser clímax de un arco de cautiverio o abrir un tercer acto.",,"Usarlo para mostrar ingenio y cooperación entre personajes.",Necesita planificación de espacios confinados y persecuciones; presupuesto medio-alto.,script_theory_extended,validated,"escape;captivity;freedom",0.85,1
EVENTS_FINAL_SHOWDOWN,Final Showdown,Enfrentamiento final,EVENT,climax_beats,event,"El protagonista y el antagonista se enfrentan directamente en el clímax.","Resolve el conflicto central; momento de mayor tensión dramática.",climax,confrontation;action_setpiece,DRAMA;ACTION;THRILLER,FANTASY,4,4,naturalistic;heightened_stylized,none,"fear;resolve","justice_vs_injustice;self_vs_community",major,personal;community;national,warfare;relational,5,variable,ANY_SETTING,high,medium,"violence","PG-13;R",true,"Momento obligatorio en muchas estructuras clásicas; debe recogerse todo lo plantado antes.","","Cuidar que el enfrentamiento sea significativo más allá de golpes: que decisiones y valores definan el resultado.",Dependiendo del género, puede ser escena íntima o gran set piece; presupuesto variable.,script_theory_extended,validated,"climax;showdown;face_off",1.0,1
EVENTS_JOUSTING_TOURNAMENT,Jousting Tournament,Torneo de justas,EVENT,set_piece_action,event,"Un torneo de justas reúne combatientes para competir por honor o recompensa.","Servir de arena para conflictos entre personajes y exhibición de habilidades.",first_plot_point;midpoint,action_setpiece;competition,FANTASY;HISTORICAL,WESTERNIZED_TOURNAMENT,3,3,heightened_stylized,light,"excitement;pride","duty_vs_desire;justice_vs_injustice",minor;major,community;national,warfare;social,3,middle_ages;fantasy,MIDDLE_AGES;ARTHURIAN_LEGENDS;FANTASY_KINGDOM,medium,high,"violence","PG-13",true,"Buen recurso para establecer jerarquías y rivalidades en mundos de caballeros y reinos.","","Usar cada combate para revelar rasgos concretos de los contendientes.",Requiere caballos y armaduras; presupuesto medio-alto.,script_theory_extended,validated,"tournament;joust;competition",0.75,1
EVENTS_PRISON_BREAK,Prison Break,Fuga de la cárcel,EVENT,set_piece_action;turning_point,event,"Se planea y ejecuta una fuga de prisión.","Proporcionar alto suspense y cambio de estado del protagonista (de cautivo a fugitivo).",midpoint;second_plot_point,planning_sequence;action_setpiece;thrilling_chase,THRILLER;CRIME_DRAMA,DRAMA,4,3,naturalistic,heightened_stylized,none,"fear;excitement","justice_vs_injustice;freedom_vs_oppression",major,community,warfare;institutional,4,20th_century;contemporary,MODERN_AMERICAN_CITY;WW2_EUROPE,high,medium,"violence","PG-13;R",true,"Set piece clásico muy atractivo para audiencia; requiere alta coherencia espacial y lógica en guion.",,"Integrar consecuencias a largo plazo de la fuga (búsqueda, sacrificios).",Decorados de prisión, extras, stunts; presupuesto medio-alto.,script_theory_extended,validated,"prison_break;escape;heist",0.85,1
EVENTS_RESCUE_MISSION,Rescue Mission,Misión de rescate,EVENT,set_piece_action;objective,event,"Un grupo se organiza para rescatar a alguien o algo en peligro.","Define objetivo claro y emocional; sustenta muchas historias de acción.",first_plot_point;midpoint;climax,action_setpiece;confrontation,ACTION;ADVENTURE,THRILLER,4,3,heightened_stylized,none,"fear;hope","self_vs_community;justice_vs_injustice",major,community;national,warfare;relational,4,20th_century;fantasy;near_future,WW2_EUROPE;FANTASY_KINGDOM;SPACE,medium,medium,"violence","PG-13;R",true,"Estructura muy reconocible; funciona mejor si el vínculo con lo que se rescata está bien establecido.","","Evitar misión abstracta; humanizar al objetivo del rescate.",Requiere secuencias de infiltración y combate; presupuesto medio-alto.,script_theory_extended,validated,"rescue;mission;team",0.9,1
